,Unnamed: 0,date,song_ranking,song_name,song_artist,peakPos,lastPos,weeks,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalnes,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artist_id,artist_genres,artist_followers,artist_popularity
18050,50,2015-01-01,51,Talladega,Eric Church,51,51,9,0.586,0.677,1.0,-8.343,1.0,0.0294,0.043,0.0936,0.0884,0.562,144.001,audio_features,1TKlBK9cSrM5u4CiL4SETS,spotify:track:1TKlBK9cSrM5u4CiL4SETS,https://api.spotify.com/v1/tracks/1TKlBK9cSrM5u4CiL4SETS,https://api.spotify.com/v1/audio-analysis/1TKlBK9cSrM5u4CiL4SETS,262280.0,4.0,2IvkS5MXK0vPGnwyJsrEyV,"contemporary country, country, country road",2972847.0,80.0
18051,51,2015-01-01,52,"Touchin, Lovin",Trey Songz Featuring Nicki Minaj,43,47,16,0.813,0.58,11.0,-6.724,1.0,0.0746,0.0405,8.45e-06,0.349,0.44299999999999995,100.045,audio_features,4bkhs6spQvVnVJAlXuKR6a,spotify:track:4bkhs6spQvVnVJAlXuKR6a,https://api.spotify.com/v1/tracks/4bkhs6spQvVnVJAlXuKR6a,https://api.spotify.com/v1/audio-analysis/4bkhs6spQvVnVJAlXuKR6a,221972.0,4.0,,,,
18052,52,2015-01-01,53,Velvet,Chris Jamison,53,0,1,0.44299999999999995,0.182,0.0,-12.311,1.0,0.031,0.892,0.0,0.106,0.402,135.542,audio_features,4XmaFHqfGseY9ri9QgfN5W,spotify:track:4XmaFHqfGseY9ri9QgfN5W,https://api.spotify.com/v1/tracks/4XmaFHqfGseY9ri9QgfN5W,https://api.spotify.com/v1/audio-analysis/4XmaFHqfGseY9ri9QgfN5W,237481.0,4.0,6MAAqVPDbQXqzX1fuyY91p,deep talent show,7116.0,24.0
18053,53,2015-01-01,54,Hold You Down,"DJ Khaled Featuring Chris Brown, August Alsina, Future & Jeremih",39,44,16,0.525,0.6809999999999999,6.0,-4.158,0.0,0.0683,0.195,0.0,0.141,0.43700000000000006,151.875,audio_features,2Ima72UXnfvR539afL3SAF,spotify:track:2Ima72UXnfvR539afL3SAF,https://api.spotify.com/v1/tracks/2Ima72UXnfvR539afL3SAF,https://api.spotify.com/v1/audio-analysis/2Ima72UXnfvR539afL3SAF,293120.0,3.0,,,,
18054,54,2015-01-01,55,L.A.LOVE (la la),Fergie,27,41,11,0.509,0.48200000000000004,7.0,-6.965,1.0,0.17600000000000002,0.0186,0.0,0.23800000000000002,0.301,101.042,audio_features,5h2nC1QYVpK0AJra70Ja3p,spotify:track:5h2nC1QYVpK0AJra70Ja3p,https://api.spotify.com/v1/tracks/5h2nC1QYVpK0AJra70Ja3p,https://api.spotify.com/v1/audio-analysis/5h2nC1QYVpK0AJra70Ja3p,211512.0,4.0,3r17AfJCCUqC9Lf0OAc73G,"dance pop, pop, post-teen pop, r&b, urban contemporary",4416747.0,74.0
18055,55,2015-01-01,56,About The Money,T.I. Featuring Young Thug,42,50,20,0.81,0.721,9.0,-4.9639999999999995,0.0,0.265,0.0487,0.0,0.0886,0.552,101.99700000000001,audio_features,1hzJQIkgXwZevaKsc7iA6D,spotify:track:1hzJQIkgXwZevaKsc7iA6D,https://api.spotify.com/v1/tracks/1hzJQIkgXwZevaKsc7iA6D,https://api.spotify.com/v1/audio-analysis/1hzJQIkgXwZevaKsc7iA6D,270120.0,4.0,,,,
18056,56,2015-01-01,57,Sun Daze,Florida Georgia Line,57,58,9,0.47600000000000003,0.9520000000000001,4.0,-3.783,1.0,0.040999999999999995,0.0981,2.91e-06,0.43799999999999994,0.8490000000000001,170.062,audio_features,0El2Zyt68nYySFDG87hZgM,spotify:track:0El2Zyt68nYySFDG87hZgM,https://api.spotify.com/v1/tracks/0El2Zyt68nYySFDG87hZgM,https://api.spotify.com/v1/audio-analysis/0El2Zyt68nYySFDG87hZgM,184707.0,4.0,3b8QkneNDz4JHKKKlLgYZg,"contemporary country, country, country pop, country road, modern country rock",4291197.0,83.0
18057,57,2015-01-01,58,"Mary, Did You Know?",Pentatonix,26,48,5,0.49700000000000005,0.312,11.0,-9.088,0.0,0.0269,0.302,0.0,0.0968,0.177,105.036,audio_features,4z8sz6E4YyFuEkv5o7IJni,spotify:track:4z8sz6E4YyFuEkv5o7IJni,https://api.spotify.com/v1/tracks/4z8sz6E4YyFuEkv5o7IJni,https://api.spotify.com/v1/audio-analysis/4z8sz6E4YyFuEkv5o7IJni,203373.0,4.0,26AHtbjWKiwYzsoGoUZq53,a cappella,3021885.0,72.0
18058,58,2015-01-01,59,Perfect Storm,Brad Paisley,52,52,11,0.53,0.753,0.0,-5.551,1.0,0.0346,0.365,4.1899999999999995e-05,0.26899999999999996,0.38,123.979,audio_features,14UE0L5fL5TL0ohEiAv56X,spotify:track:14UE0L5fL5TL0ohEiAv56X,https://api.spotify.com/v1/tracks/14UE0L5fL5TL0ohEiAv56X,https://api.spotify.com/v1/audio-analysis/14UE0L5fL5TL0ohEiAv56X,234840.0,4.0,13YmWQJFwgZrd4bf5IjMY4,"contemporary country, country, country road",2038725.0,72.0
18059,59,2015-01-01,60,I Bet My Life,Imagine Dragons,53,63,7,0.5529999999999999,0.657,1.0,-8.219,1.0,0.0405,0.335,0.000648,0.228,0.555,107.889,audio_features,15DrrIod12Tc2IoMaHiwlQ,spotify:track:15DrrIod12Tc2IoMaHiwlQ,https://api.spotify.com/v1/tracks/15DrrIod12Tc2IoMaHiwlQ,https://api.spotify.com/v1/audio-analysis/15DrrIod12Tc2IoMaHiwlQ,192707.0,4.0,53XhwfbYqKCa1cC15pYq2q,"modern rock, rock",33918923.0,90.0
18060,60,2015-01-01,61,I See You,Luke Bryan,61,61,4,0.5539999999999999,0.755,2.0,-6.04,1.0,0.0319,0.225,0.0,0.301,0.624,77.962,audio_features,5Fhe63YOMZsGdB3CgCDuBi,spotify:track:5Fhe63YOMZsGdB3CgCDuBi,https://api.spotify.com/v1/tracks/5Fhe63YOMZsGdB3CgCDuBi,https://api.spotify.com/v1/audio-analysis/5Fhe63YOMZsGdB3CgCDuBi,225253.0,4.0,0BvkDsjIUla7X0k6CSWh1I,"contemporary country, country, country road",6370282.0,80.0
18061,61,2015-01-01,62,Bed Of Lies,Nicki Minaj Featuring Skylar Grey,62,0,4,0.715,0.67,11.0,-5.779,1.0,0.19399999999999998,0.251,0.0,0.109,0.124,86.01,audio_features,490r1lg2turCiWsPAAxVBP,spotify:track:490r1lg2turCiWsPAAxVBP,https://api.spotify.com/v1/tracks/490r1lg2turCiWsPAAxVBP,https://api.spotify.com/v1/audio-analysis/490r1lg2turCiWsPAAxVBP,269947.0,4.0,,,,
18062,62,2015-01-01,63,Lost Without U,Chris Jamison & Adam Levine,63,0,1,0.624,0.546,0.0,-7.435,1.0,0.0924,0.289,0.0,0.33899999999999997,0.615,170.162,audio_features,6rZ2PWCvrGET4tg03I5Mke,spotify:track:6rZ2PWCvrGET4tg03I5Mke,https://api.spotify.com/v1/tracks/6rZ2PWCvrGET4tg03I5Mke,https://api.spotify.com/v1/audio-analysis/6rZ2PWCvrGET4tg03I5Mke,181547.0,4.0,,,,
18063,63,2015-01-01,64,I Lived,OneRepublic,64,67,4,0.599,0.8540000000000001,9.0,-5.428999999999999,1.0,0.0436,0.0746,0.0,0.278,0.311,119.986,audio_features,7D49Iig0avHre9RFSUMkd2,spotify:track:7D49Iig0avHre9RFSUMkd2,https://api.spotify.com/v1/tracks/7D49Iig0avHre9RFSUMkd2,https://api.spotify.com/v1/audio-analysis/7D49Iig0avHre9RFSUMkd2,234547.0,4.0,5Pwc4xIPtQLFEnJriah9YJ,"dance pop, neo mellow, piano rock, pop, pop rock, post-teen pop",11730106.0,85.0
18064,64,2015-01-01,65,Masterpiece,Jessie J,65,0,1,0.6609999999999999,0.733,0.0,-2.7,0.0,0.0434,0.0153,0.0,0.0982,0.612,143.93200000000002,audio_features,4PYiIgzcp4o5pEYji1xY9q,spotify:track:4PYiIgzcp4o5pEYji1xY9q,https://api.spotify.com/v1/tracks/4PYiIgzcp4o5pEYji1xY9q,https://api.spotify.com/v1/audio-analysis/4PYiIgzcp4o5pEYji1xY9q,220653.0,4.0,2gsggkzM5R49q6jpPvazou,"dance pop, electropop, pop, pop rap, post-teen pop, uk pop, viral pop",8555593.0,77.0
18065,65,2015-01-01,66,Lonely Tonight,Blake Shelton Featuring Ashley Monroe,54,54,3,0.41,0.747,5.0,-4.9639999999999995,1.0,0.0358,0.0581,0.0,0.0983,0.369,158.064,audio_features,1zbcFS5hS92oXNL3UZDfY0,spotify:track:1zbcFS5hS92oXNL3UZDfY0,https://api.spotify.com/v1/tracks/1zbcFS5hS92oXNL3UZDfY0,https://api.spotify.com/v1/audio-analysis/1zbcFS5hS92oXNL3UZDfY0,218040.0,4.0,,,,
18066,66,2015-01-01,67,Til It's Gone,Kenny Chesney,67,68,8,0.499,0.8220000000000001,4.0,-7.122000000000001,1.0,0.049,0.0054399999999999995,0.000197,0.272,0.499,86.48100000000001,audio_features,1Lh8n5owE0h0hgqWfqtvuD,spotify:track:1Lh8n5owE0h0hgqWfqtvuD,https://api.spotify.com/v1/tracks/1Lh8n5owE0h0hgqWfqtvuD,https://api.spotify.com/v1/audio-analysis/1Lh8n5owE0h0hgqWfqtvuD,250533.0,4.0,3grHWM9bx2E9vwJCdlRv9O,"contemporary country, country, country road",3403077.0,78.0
18067,67,2015-01-01,68,Dangerous,David Guetta Featuring Sam Martin,56,60,9,0.466,0.747,4.0,-4.838,0.0,0.0795,0.41700000000000004,9.76e-06,0.107,0.43,92.161,audio_features,2w2lfwoTELQyN940qM7Nfd,spotify:track:2w2lfwoTELQyN940qM7Nfd,https://api.spotify.com/v1/tracks/2w2lfwoTELQyN940qM7Nfd,https://api.spotify.com/v1/audio-analysis/2w2lfwoTELQyN940qM7Nfd,203641.0,4.0,,,,
18068,68,2015-01-01,69,Prayer In C,Lillywood & Robin Schulz,69,79,3,,,,,,,,,,,,,,,,,,,,,,
18069,69,2015-01-01,70,Steal My Girl,One Direction,13,70,12,0.536,0.768,10.0,-5.9479999999999995,0.0,0.0347,0.00433,0.0,0.114,0.545,77.217,audio_features,2Bs4jQEGMycglOfWPBqrVG,spotify:track:2Bs4jQEGMycglOfWPBqrVG,https://api.spotify.com/v1/tracks/2Bs4jQEGMycglOfWPBqrVG,https://api.spotify.com/v1/audio-analysis/2Bs4jQEGMycglOfWPBqrVG,228133.0,4.0,4AK6F7OLvEQ5QYCBNiQWHq,"boy band, pop, post-teen pop, talent show",21184829.0,91.0
18070,70,2015-01-01,71,Close Your Eyes,Parmalee,69,69,13,0.551,0.863,11.0,-3.5060000000000002,1.0,0.0322,0.0158,0.0,0.0843,0.8170000000000001,143.952,audio_features,3Bdqlr7jQLNhITAgcBGQBG,spotify:track:3Bdqlr7jQLNhITAgcBGQBG,https://api.spotify.com/v1/tracks/3Bdqlr7jQLNhITAgcBGQBG,https://api.spotify.com/v1/audio-analysis/3Bdqlr7jQLNhITAgcBGQBG,214933.0,4.0,4TshyQDihSYXSWqvclXl3I,"contemporary country, country, country pop, country road, modern country rock, modern uplift",148513.0,64.0
18071,71,2015-01-01,72,Drinking Class,Lee Brice,72,72,10,0.6629999999999999,0.53,1.0,-9.763,1.0,0.0301,0.0886,0.0,0.154,0.26899999999999996,109.00299999999999,audio_features,4QAXLB2Hkx3n7LbOFxD34h,spotify:track:4QAXLB2Hkx3n7LbOFxD34h,https://api.spotify.com/v1/tracks/4QAXLB2Hkx3n7LbOFxD34h,https://api.spotify.com/v1/audio-analysis/4QAXLB2Hkx3n7LbOFxD34h,207347.0,4.0,5Zq7R5qmi58ByYyBQTlNuk,"contemporary country, country, country road, modern country rock",1504006.0,76.0
18072,72,2015-01-01,73,Just Gettin' Started,Jason Aldean,61,84,4,0.507,0.805,9.0,-4.611000000000001,0.0,0.0867,0.396,1.16e-06,0.106,0.513,167.983,audio_features,1WtdhlaiUoDTrVNSwaya0L,spotify:track:1WtdhlaiUoDTrVNSwaya0L,https://api.spotify.com/v1/tracks/1WtdhlaiUoDTrVNSwaya0L,https://api.spotify.com/v1/audio-analysis/1WtdhlaiUoDTrVNSwaya0L,195480.0,4.0,3FfvYsEGaIb52QPXhg4DcH,"contemporary country, country, country road",4519619.0,79.0
18073,73,2015-01-01,74,Soldier,Damien,74,0,1,0.7290000000000001,0.23,0.0,-9.882,1.0,0.0311,0.8079999999999999,0.0,0.113,0.261,116.399,audio_features,3WQOUr3vHqCHVheQir1xWj,spotify:track:3WQOUr3vHqCHVheQir1xWj,https://api.spotify.com/v1/tracks/3WQOUr3vHqCHVheQir1xWj,https://api.spotify.com/v1/audio-analysis/3WQOUr3vHqCHVheQir1xWj,223640.0,3.0,4PLGZc5uRGoXxjzjVDzlPs,,327.0,52.0
18074,74,2015-01-01,75,Sledgehammer,Fifth Harmony,75,94,4,0.6709999999999999,0.777,2.0,-4.322,1.0,0.046,0.0057,0.0011,0.0783,0.289,99.98,audio_features,4rUTAkOU7OkVGeQuyQCHhF,spotify:track:4rUTAkOU7OkVGeQuyQCHhF,https://api.spotify.com/v1/tracks/4rUTAkOU7OkVGeQuyQCHhF,https://api.spotify.com/v1/audio-analysis/4rUTAkOU7OkVGeQuyQCHhF,230907.0,4.0,1l8Fu6IkuTP0U5QetQJ5Xt,"dance pop, electropop, girl group, pop, post-teen pop, talent show, viral pop",12601785.0,75.0
18075,75,2015-01-01,76,Make Me Wanna,Thomas Rhett,76,80,6,0.545,0.818,9.0,-6.38,1.0,0.0541,0.0369,0.0,0.10099999999999999,0.679,109.01899999999999,audio_features,69DR48pXzSabFUfQfDDJDb,spotify:track:69DR48pXzSabFUfQfDDJDb,https://api.spotify.com/v1/tracks/69DR48pXzSabFUfQfDDJDb,https://api.spotify.com/v1/audio-analysis/69DR48pXzSabFUfQfDDJDb,225067.0,3.0,6x2LnllRG5uGarZMsD4iO8,"contemporary country, country, country road, modern country rock",3797822.0,82.0
18076,76,2015-01-01,77,G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,77,87,6,0.856,0.445,8.0,-13.735999999999999,1.0,0.12,0.00274,4e-05,0.134,0.958,158.089,audio_features,7qXlWvYDu8jMyRUjVCqmjr,spotify:track:7qXlWvYDu8jMyRUjVCqmjr,https://api.spotify.com/v1/tracks/7qXlWvYDu8jMyRUjVCqmjr,https://api.spotify.com/v1/audio-analysis/7qXlWvYDu8jMyRUjVCqmjr,196159.0,4.0,,,,
18077,77,2015-01-01,78,God Made Girls,RaeLynn,61,71,9,0.488,0.917,3.0,-2.9389999999999996,1.0,0.0291,0.0897,3.25e-06,0.135,0.772,156.053,audio_features,24tygl4LPQcQgeBe7qzY3n,spotify:track:24tygl4LPQcQgeBe7qzY3n,https://api.spotify.com/v1/tracks/24tygl4LPQcQgeBe7qzY3n,https://api.spotify.com/v1/audio-analysis/24tygl4LPQcQgeBe7qzY3n,215013.0,4.0,5dMnvpYEfXvSexjwnSRH5n,"alt z, contemporary country, country pop, deep talent show",353041.0,62.0
18078,78,2015-01-01,79,She Knows,Ne-Yo Featuring Juicy J,79,85,5,0.705,0.5720000000000001,8.0,-5.7989999999999995,0.0,0.0326,0.0262,0.0,0.585,0.574,139.977,audio_features,2IKvKbzoZ34vXFuSdKFBOm,spotify:track:2IKvKbzoZ34vXFuSdKFBOm,https://api.spotify.com/v1/tracks/2IKvKbzoZ34vXFuSdKFBOm,https://api.spotify.com/v1/audio-analysis/2IKvKbzoZ34vXFuSdKFBOm,214726.0,4.0,,,,
18079,79,2015-01-01,80,Somewhere In My Car,Keith Urban,49,65,17,0.588,0.861,10.0,-5.531000000000001,1.0,0.0395,0.0054600000000000004,1.3800000000000002e-05,0.0797,0.525,118.008,audio_features,3MFV4DgrAOXz6KURPQxRj9,spotify:track:3MFV4DgrAOXz6KURPQxRj9,https://api.spotify.com/v1/tracks/3MFV4DgrAOXz6KURPQxRj9,https://api.spotify.com/v1/audio-analysis/3MFV4DgrAOXz6KURPQxRj9,195973.0,4.0,0u2FHSq3ln94y5Q57xazwf,"australian country, australian pop, contemporary country, country, country road",4176585.0,78.0
18080,80,2015-01-01,81,Often,The Weeknd,74,74,10,0.5720000000000001,0.631,7.0,-9.836,0.0,0.0476,0.222,0.0,0.135,0.0713,134.078,audio_features,4PhsKqMdgMEUSstTDAmMpg,spotify:track:4PhsKqMdgMEUSstTDAmMpg,https://api.spotify.com/v1/tracks/4PhsKqMdgMEUSstTDAmMpg,https://api.spotify.com/v1/audio-analysis/4PhsKqMdgMEUSstTDAmMpg,249040.0,4.0,1Xyo4u8uXC1ZmMpatF05PJ,"canadian contemporary r&b, canadian pop, pop",31839748.0,97.0
18081,81,2015-01-01,82,Mean To Me,Brett Eldredge,82,82,7,0.647,0.586,0.0,-6.882999999999999,1.0,0.0313,0.115,1.69e-06,0.121,0.165,87.994,audio_features,5FVuERsYqtKKAaWe62NBnv,spotify:track:5FVuERsYqtKKAaWe62NBnv,https://api.spotify.com/v1/tracks/5FVuERsYqtKKAaWe62NBnv,https://api.spotify.com/v1/audio-analysis/5FVuERsYqtKKAaWe62NBnv,228907.0,4.0,0qSX3s5pJnAlSsgsCne8Cz,"contemporary country, country, country road, modern country rock",1270781.0,67.0
18082,82,2015-01-01,83,Lost Stars,Matt McAndrew & Adam Levine,83,0,1,0.449,0.638,0.0,-6.492000000000001,1.0,0.0288,0.0274,0.0,0.17600000000000002,0.242,82.01700000000001,audio_features,5AtswJe6AJ2uaqwHdVIsIT,spotify:track:5AtswJe6AJ2uaqwHdVIsIT,https://api.spotify.com/v1/tracks/5AtswJe6AJ2uaqwHdVIsIT,https://api.spotify.com/v1/audio-analysis/5AtswJe6AJ2uaqwHdVIsIT,194896.0,4.0,,,,
18083,83,2015-01-01,84,Girl In A Country Song,Maddie & Tae,54,62,20,0.59,0.9079999999999999,8.0,-3.7889999999999997,1.0,0.084,0.285,0.0,0.36,0.8740000000000001,160.028,audio_features,1GRiBe0kNCNYpjwCHIyynI,spotify:track:1GRiBe0kNCNYpjwCHIyynI,https://api.spotify.com/v1/tracks/1GRiBe0kNCNYpjwCHIyynI,https://api.spotify.com/v1/audio-analysis/1GRiBe0kNCNYpjwCHIyynI,217840.0,4.0,34bhyY8jfKez7uKakMfy4y,"contemporary country, country, country pop",739533.0,67.0
18084,84,2015-01-01,85,Try,Colbie Caillat,55,77,18,0.603,0.376,1.0,-9.77,1.0,0.0288,0.807,0.0,0.10800000000000001,0.5379999999999999,139.995,audio_features,6buXDkw3Gv4fQC1OZKUhnR,spotify:track:6buXDkw3Gv4fQC1OZKUhnR,https://api.spotify.com/v1/tracks/6buXDkw3Gv4fQC1OZKUhnR,https://api.spotify.com/v1/audio-analysis/6buXDkw3Gv4fQC1OZKUhnR,224573.0,4.0,6aZyMrc4doVtZyKNilOmwu,"dance pop, neo mellow, pop, pop rock, post-teen pop, viral pop",2095591.0,75.0
18085,85,2015-01-01,86,Shut Up And Dance,WALK THE MOON,75,83,6,0.578,0.866,1.0,-3.804,1.0,0.0619,0.00701,0.0,0.257,0.619,128.03799999999998,audio_features,4kbj5MwxO1bq9wjT5g9HaA,spotify:track:4kbj5MwxO1bq9wjT5g9HaA,https://api.spotify.com/v1/tracks/4kbj5MwxO1bq9wjT5g9HaA,https://api.spotify.com/v1/audio-analysis/4kbj5MwxO1bq9wjT5g9HaA,199080.0,4.0,6DIS6PRrLS3wbnZsf7vYic,"dance pop, dance rock, indie poptimism, modern alternative rock, modern rock, pop rock, rock",1765650.0,74.0
18086,86,2015-01-01,87,Time Of Our Lives,Pitbull & Ne-Yo,87,0,2,0.72,0.802,1.0,-5.797000000000001,1.0,0.0582,0.0921,0.0,0.6940000000000001,0.723,124.04299999999999,audio_features,2bJvI42r8EF3wxjOuDav4r,spotify:track:2bJvI42r8EF3wxjOuDav4r,https://api.spotify.com/v1/tracks/2bJvI42r8EF3wxjOuDav4r,https://api.spotify.com/v1/audio-analysis/2bJvI42r8EF3wxjOuDav4r,229360.0,4.0,0TnOYISbd1XYRBk9myaseg,"dance pop, latin, miami hip hop, pop, pop rap",8395660.0,87.0
18087,87,2015-01-01,88,Get On Your Knees,Nicki Minaj Featuring Ariana Grande,88,0,1,0.653,0.445,0.0,-7.183,0.0,0.0413,0.31,0.0,0.11599999999999999,0.17600000000000002,144.02,audio_features,049V1aSofNvW906vGZgFsD,spotify:track:049V1aSofNvW906vGZgFsD,https://api.spotify.com/v1/tracks/049V1aSofNvW906vGZgFsD,https://api.spotify.com/v1/audio-analysis/049V1aSofNvW906vGZgFsD,216493.0,4.0,,,,
18088,88,2015-01-01,89,***Flawless,Beyonce Featuring Nicki Minaj Or Chimamanda Ngozi Adichie,41,75,13,0.639,0.659,8.0,-7.273,1.0,0.215,0.24100000000000002,8.33e-06,0.484,0.457,136.80100000000002,audio_features,0zVMzJ37VQNFUNvdxxat2E,spotify:track:0zVMzJ37VQNFUNvdxxat2E,https://api.spotify.com/v1/tracks/0zVMzJ37VQNFUNvdxxat2E,https://api.spotify.com/v1/audio-analysis/0zVMzJ37VQNFUNvdxxat2E,234413.0,4.0,,,,
18089,89,2015-01-01,90,Apparently,J. Cole,90,0,1,0.8,0.5429999999999999,5.0,-9.236,1.0,0.0911,0.564,0.0,0.11599999999999999,0.534,133.98,audio_features,1HNs07uZxZniPNmniw2GTa,spotify:track:1HNs07uZxZniPNmniw2GTa,https://api.spotify.com/v1/tracks/1HNs07uZxZniPNmniw2GTa,https://api.spotify.com/v1/audio-analysis/1HNs07uZxZniPNmniw2GTa,293040.0,4.0,6l3HvQ5sa6mXTsMTB19rO5,"conscious hip hop, hip hop, north carolina hip hop, rap",13182990.0,88.0
18090,90,2015-01-01,91,Like A Cowboy,Randy Houser,91,91,3,0.511,0.687,1.0,-4.328,1.0,0.0326,0.254,2.49e-06,0.10800000000000001,0.172,139.995,audio_features,2eQQ7YHhROyqSPiMrTOuum,spotify:track:2eQQ7YHhROyqSPiMrTOuum,https://api.spotify.com/v1/tracks/2eQQ7YHhROyqSPiMrTOuum,https://api.spotify.com/v1/audio-analysis/2eQQ7YHhROyqSPiMrTOuum,262133.0,4.0,56x8mYvS3cyDGAi8N2FxbB,"contemporary country, country, country road, modern country rock, redneck",795337.0,65.0
18091,91,2015-01-01,92,Body Language,Kid Ink Featuring Usher & Tinashe,78,92,11,0.882,0.53,5.0,-5.771,0.0,0.0379,0.0187,0.0,0.09699999999999999,0.256,99.015,audio_features,1rN55j78K87LEfRKZsSFYm,spotify:track:1rN55j78K87LEfRKZsSFYm,https://api.spotify.com/v1/tracks/1rN55j78K87LEfRKZsSFYm,https://api.spotify.com/v1/audio-analysis/1rN55j78K87LEfRKZsSFYm,206280.0,4.0,,,,
18092,92,2015-01-01,93,No Love,August Alsina,69,78,14,0.462,0.615,0.0,-7.982,0.0,0.153,0.00543,0.0,0.856,0.344,130.967,audio_features,7ewfvLrlI0VNht4vEnoTMh,spotify:track:7ewfvLrlI0VNht4vEnoTMh,https://api.spotify.com/v1/tracks/7ewfvLrlI0VNht4vEnoTMh,https://api.spotify.com/v1/audio-analysis/7ewfvLrlI0VNht4vEnoTMh,276080.0,4.0,19Fi1Rj7kk8kyiwxpXy3yM,"pop, pop r&b, pop rap, r&b, trap, urban contemporary",2132669.0,69.0
18093,93,2015-01-01,94,Break The Rules,Charli XCX,94,100,2,0.6759999999999999,0.9259999999999999,0.0,-2.244,0.0,0.0425,0.0305,0.0006580000000000001,0.0771,0.818,124.01899999999999,audio_features,0A5qqtFMG1qrNQEcjvr1A2,spotify:track:0A5qqtFMG1qrNQEcjvr1A2,https://api.spotify.com/v1/tracks/0A5qqtFMG1qrNQEcjvr1A2,https://api.spotify.com/v1/audio-analysis/0A5qqtFMG1qrNQEcjvr1A2,203908.0,4.0,25uiPmTg16RbhZWAqwLBy5,"art pop, candy pop, dance pop, electropop, escape room, hyperpop, metropopolis, pop, post-teen pop, uk pop",2311924.0,79.0
18094,94,2015-01-01,95,Lonely Eyes,Chris Young,95,0,1,0.657,0.674,1.0,-5.273,1.0,0.0319,0.0326,1.88e-05,0.0947,0.336,106.005,audio_features,2j79NtwxoWDmkiH4MGwdLq,spotify:track:2j79NtwxoWDmkiH4MGwdLq,https://api.spotify.com/v1/tracks/2j79NtwxoWDmkiH4MGwdLq,https://api.spotify.com/v1/audio-analysis/2j79NtwxoWDmkiH4MGwdLq,217413.0,4.0,7bXgB6jMjp9ATFy66eO08Z,"dance pop, pop, pop rap, r&b, rap",13582269.0,91.0
18095,95,2015-01-01,96,Fireball,Pitbull Featuring John Ryan,23,88,20,0.7609999999999999,0.9329999999999999,10.0,-5.38,1.0,0.055999999999999994,0.0908,8.53e-05,0.0606,0.836,122.959,audio_features,4Y7XAxTANhu3lmnLAzhWJW,spotify:track:4Y7XAxTANhu3lmnLAzhWJW,https://api.spotify.com/v1/tracks/4Y7XAxTANhu3lmnLAzhWJW,https://api.spotify.com/v1/audio-analysis/4Y7XAxTANhu3lmnLAzhWJW,236200.0,4.0,,,,
18096,96,2015-01-01,97,Homegrown Honey,Darius Rucker,97,97,4,0.657,0.9109999999999999,1.0,-5.072,1.0,0.0496,0.122,0.0,0.0479,0.871,87.978,audio_features,15WoYaFanAymIZuebfxvOt,spotify:track:15WoYaFanAymIZuebfxvOt,https://api.spotify.com/v1/tracks/15WoYaFanAymIZuebfxvOt,https://api.spotify.com/v1/audio-analysis/15WoYaFanAymIZuebfxvOt,204893.0,4.0,7FY5V3XMwlNBPitEjXowHQ,"contemporary country, country, country road, modern country rock",1886239.0,72.0
18097,97,2015-01-01,98,Wet Dreamz,J. Cole,73,73,2,0.517,0.705,6.0,-8.205,0.0,0.364,0.0751,0.0,0.128,0.584,175.90599999999998,audio_features,6Ius4TC0L3cN74HT7ENE6e,spotify:track:6Ius4TC0L3cN74HT7ENE6e,https://api.spotify.com/v1/tracks/6Ius4TC0L3cN74HT7ENE6e,https://api.spotify.com/v1/audio-analysis/6Ius4TC0L3cN74HT7ENE6e,239320.0,4.0,6l3HvQ5sa6mXTsMTB19rO5,"conscious hip hop, hip hop, north carolina hip hop, rap",13182990.0,88.0
18098,98,2015-01-01,99,Yellow Flicker Beat,Lorde,34,86,7,0.585,0.61,1.0,-8.388,1.0,0.0353,0.10300000000000001,0.000314,0.113,0.0597,94.969,audio_features,0Nf53RDPZEjFrQE4B5n6Vf,spotify:track:0Nf53RDPZEjFrQE4B5n6Vf,https://api.spotify.com/v1/tracks/0Nf53RDPZEjFrQE4B5n6Vf,https://api.spotify.com/v1/audio-analysis/0Nf53RDPZEjFrQE4B5n6Vf,232507.0,4.0,163tK9Wjr9P9DmM0AVK7lm,"art pop, dance pop, electropop, metropopolis, nz pop, pop, post-teen pop",7548246.0,81.0
18099,99,2015-01-01,100,In Your Arms,Nico & Vinz,72,89,10,0.431,0.81,7.0,-6.051,1.0,0.0958,0.299,0.0,0.249,0.674,110.118,audio_features,0LH5xRQz5D36FpIkYUFv2e,spotify:track:0LH5xRQz5D36FpIkYUFv2e,https://api.spotify.com/v1/tracks/0LH5xRQz5D36FpIkYUFv2e,https://api.spotify.com/v1/audio-analysis/0LH5xRQz5D36FpIkYUFv2e,205800.0,4.0,0awl5piYwO0CDTHEkCjUhn,"dance pop, pop rap",457095.0,66.0
